id,English,LabelTask1
2501,"The woman of Indian descent testifying in front of the Michigan House committee right now is literally scared for her life, you can tell... What a true American hero. Pray for her and her husband, and for truth to prevail!",0
1490,@kawrsus NO IT MEANS DAD (old ass dude) I WOULD LIKE TO FUCK,0
1283,@ursula_9 Apparently so!https://t.co/O1Fpil1plk,0
3061,"Krueger pleads guilty to child rape#CSA #ChildSexualAbuse #FemaleAbuser A Brookings County grand jury indictment says Krueger assaulted the boy between Jan. 1, 2012, and Dec. 31, 2013, when he was 2-4 years old.https://t.co/U3s9tQVPsO",0
762,@VINNYGUADAGNINO Did you just block the cock?,0
5973,@ajplusespanol How confusing! Feminism is the struggle for the equal rights of women and men. It is the cause of every decent human being who is indignant with the injustices of the world. Look if it's going to matter what's between your legs so I can consider you a feminist...,0
4856,I'm sick of being fat.,0
272,@TheLastUnionist @vonderleyen 'Level placing field' (LPF) has been used and abused endlessly during Brexit negotiations. LPF should be based on equality of trade between any two nations. You have a huge surplus in trading with the UK therefore UK never had a LPF!?,0
2437,Looks FRIGID  https://t.co/DkTgIh8c7Z,0
5056,Female Empowerment with #SalarioRosa https://t.co/3I03oQOhES,0
1322,"@charliekirk11 You can't be a Christian and support rape, which can result in unwanted pregnancy.",0
4373,"I accompany you to denounce him, he has done the same to me, #MeToo https://t.co/vAsu2WRxq6",0
438,misandry makes sense and is valid.,0
4292,The siege is tightened on the leader of the Separatist Mossos: Inma Alcolea details all the files resolved and opened against himLet's circle https://t.co/kSvEeKX4bK,0
4513,"I'm almost in the mood, but I'm alive, bitches.",0
5234,"@Raspatuit Cheer up while you're good on day 4 is right there and you have a chance to quit smoking, the fuck is hand washing, look at you I don't have to dishwasher",0
4403,@CasaReal I do if you give me a hand to scrub the earthenware. Appreciate it. The truth.,0
1145,If there is one thing I despise is moralising hypocrisy. It is Rangers fans fault.....that line. While ignoring the ugly sectarianism chanted by the Celtic fans. You are an utter balloon head sonhttps://t.co/mw0ErCCqRT https://t.co/mIkxsOnHP3,0
1553,I feel like my girl @Ninergirl99 has been in Vegas for a month  I’m going to kidnap her damnit  https://t.co/yheROUpUwO,0
6699,"@Francor13763039 Males never listen ta piolss, aber debatamo pue",0
213,@meluhniiee At least you’ll beat team pregnant,0
6779,@bogota muyfirme @ClaudiaLopez This result represents the free opinion.Here you can see the lack of guidelines.It is with the latter that the caretaker mayor becomes the most powerful woman.,0
2374,i thought they were feminists:/ https://t.co/7Pee7vlPHx,0
1347,@xarah_bint Sis you need to take it easy on them abegThe vibration go shake plenty tables https://t.co/rzwIdz2GhA,0
3108,v grateful to have a prof who is not just allowing but actively cheering on the fact that i am being *so fucking gay* in my seminar paper. wish clea had read some similar sources on queer kinship before she made that goddamn movie,0
5078,Doesn't it give you anything that the parents at the school where you work see your embarrassing pictures? - Excruciating? People are very prude!  https://t.co/OBsfSnksIQ,0
3193,More hot cock &amp; ass tease w/ Fabio Darko on stageVisit us for thousands more videos -&gt; https://t.co/CcdNqaV3Vb#malestripper #gaystripper #gaygogodancer #strippercock #gogoboys https://t.co/cltGmseyO2,0
275,@iCribAllTheTime Bruh wtf is up with 50 y/o people on twitter asking guys for photos. Looks like a repressed pedo to me,0
2796,@LayneScherer @GNOME_mercy Oh okay now the AUDL is racist. Are you serious right now? There are multiple owners and players that have shown endless support to women’s ultimate and this is the shit they get on twitter. Very sad,0
4870,"Look, I want Mahi and Rafa to stay. But this victimism? Children came to a reality #LaCasaForce20",0
4024,"I don't have enough bile in my body to express the disgust that racism gives me in the middle of 2020. ""Pure-bred Spaniards""... what a pity to be so narrow-minded. https://t.co/AgbCu0KFSC",0
4786,"@rommss_ Siii is that ahhhhh is full of comments of ""that's not feminism, I love my father"" Jdjsjs WEY CALL ALV We already have enough with the men and their #NotAllMen for you to come with those things too",0
6898,"@venusinjeon wave is that it would be an offense not to respect the pronouns or the identity of trans men, women who prefer neutral pronouns, or non binary people of neutral pronouns, to speak in general I do not know if the correct thing is “all” because the “all” does not give q is done",0
3425,"@MooseHB @joolzzt Trans ""women"" carry the chromosomal pairing configuration that defines them as belonging to the proportion of the human population that are of the male biological sex. This can't be changed, philosophically or scientifically. Psychologically of course, that's up to the individual",0
5202,Well in the end if it is true that Kimberly loaiza is pregnanthttps://t.co/6PWeH0OLjd,0
4010,@DonRafa03103362 @RCamachoVzla U mad bro? Since when don't you fuck? I don't understand that temper and I hate women.,0
5109,@sofaxnuez @SamuuuuG_ @Brunofdez_ my cock in bow,0
1613,Can't spell women without men so I guess we all embarrassments https://t.co/wsUGLpQV91,0
418,DAWG POUND! The #BrownsCelly has to win this week's #BudLightCelly!,0
6310,"But how are you gonna scrub the chicken with fairy, you fucking freak? https://t.co/qgSJprB8pR",0
6901,"If @auronplay gets to see this, I throw my phone out of a 70-year-old hottie.",0
2989,@quinnHPM I'm tired of this puritan bullshit. I'm an adult. Free the dicks.,0
4964,"@jaarreaza Under no circumstances can the Venezuelan State accept the violation of public international law, what the ICJ has done, is also evident the economic interests of the potences and their businesses! That's illegal and illegitimate, applying international law, there's no ICJ jurisdiction.",0
1194,We are about to be in 2021 and “Somebody That I Used to Know” by Gotye is still such a unique slapper of a tune https://t.co/v57MACADGC,0
4675,"@UnaAlienada How is everything wrong in the photo?? Man just like a beard arrangement in line with the haircut would have been fine, but the picture isn't that terrible.",0
6165,"@Elvia_BarriosAl Women in empowerment, but they must be under the system of meritocracy. From now on you have questions about the Chacón case and calls with Hinostroza. We have women at the congress and look how we're doing? It's not just gender, it's also common sense and morals.",0
3436,@fiovske This already looks SO BEAUTIFUL i can't wait!!!!,0
609,"@Ataraxia25 @20S0mething Why blame Helen? Sara chose to express her opinion.Sara should maybe pause and consider it's not all about her and there are plenty of reasons for women to disagree with her (privacy, trauma, religion just to start)",0
5046,"@Gomez Melisa_ A boy is forced to marry the youngest daughter of the owner of a dojo, but both the father and the boy suffer from a curse for falling into different eyes of water, and the boy is simpeed by a madwoman who throws coal-colored flowers and a girl who also fell into a water eye.",0
625,Stop Imprisoning Pregnant Sows in Horrific Conditions https://t.co/WeOZkxfKru,0
931,You know what I won't miss when the world finally comes to its senses and accepts our benevolent and enlightened feminazi dictatorship? Men sliding into my DMs.,0
2402,"@peachycobra you helped me with issues with women and other things and I appreciate it, continue living your life, and make your next hit in my name, have a good one, oh and your minecraft house was fire",0
2404,"@rightback15 @celticrumours And to add insult to injury brown has just been run ragged twice in about 2 minutes, made to look like a cunt both times. How are you fucking people not able to realise this was gonna happen?!",0
2285,"Love this throwback clip from #StraightHell...Peter gangbanged in the leather bar. He gets ""showered"" with attention to be sure!https://t.co/NmKySXyek7 https://t.co/Pj5fdMuIOt",0
3545,"@Vkthery I don't understand the need or the urge to tell people if they're fat or skinny, as if that affects them or that!",0
6381,"@catiiCABJ7 @LeticiaMCano @femibarbi Q do I have to do not be lukewarm? Don't relate to the one you think differently??Tell for example the girl who makes me laugh, we had a good time and we liked each other, etc. ""Look at the fucking step with you but you think different about some things, bay""It's sectarian your thought",0
5055,"@Bubble_Pink_Lac Tell him that one, as it's so much up his ass",0
4866,"@DavidRacero Set a great common goal, that is clear, measurable, and challenger e.g. To achieve the presidency of the Republic and 55 senators and 86 representatives.Everything that continues must be aligned with that goal very closely.",0
286,"@JoeDaw_ @TheItoy20 @ShurtugalTCG @LegacyKillaHD I suppose even retards would have gotten it by now. You are not a victim, you preordered a game, it was your choice is not like cdpr stole your credit card. You didn't like it? It didn't work on your platform? There you go, unconditional full refund. WTF you want?",0
6493,This one is gorgeous...#mgtow https://t.co/muzJQYQ1QY https://t.co/hxFQ6JMyCA,0
1026,@BDaveWalters Undisputed Bad Ass!,0
2869,@MAGAGwen @JoanofAmerica @BrianKempGA @LLinWood Why even have a federal government if the feds won't take any aggressive or decisive actions against those who would subvert its powers.....its time for the US government act like the big dog &amp; show its damn teeth and send the state subvertors back to their puppy pound whimpering,0
3754,@ZYTJavier It was obvious all his followers knew that it was Niño because kim got out when he gave the news that she was pregnant was more than obvious Javier just as I sense it,0
3629,"I always think I'm pregnant, but they're actually my cysts fucking around.",0
1631,"@kyleisinnocent @stone_toss You don't need to be consistent or even make sense. You pick a word out of the ideological word box, and throw it at people who threaten your frigid ideology.",0
2971,"Seeing alot of chavs walk into shops without a mask..you're not cool or a badass, you look like a skanky cunt who people look at in disgust. Fuck you #CovidUK #thoughts #COVID19",0
2242,ultrasounds tomorrow to see what the fuck is going on with my only ovary since I had to have the other one removed.... 2020 just keeps getting better and better. Sorry to anyone who wanted to see what my babies would look like..,0
4120,"@IsaiasLafuente We also pay people who want to behead girls, kick people, whip women, kill ministers... https://t.co/lfTGpahQtQ",0
2683,"To those so called leaders: You kill women because they demand freedom, you hang gay people, you mass murder minorities, you torture and kill opposition party members, you imprison 100s of 1000s without trial and you criticize US? What happens in US to dictators is incomparable. https://t.co/AJLGcMrJsF",0
1632,the definition of cock tease is me driving past the exit for my house bc i have to clock out of work first,0
2505,Women Sexy Lingerie for Sex Lace Plus Size Deep V Sheer Chemise Mini Babydoll Bodysuit Teddy Sleepwear https://t.co/sUi6ERBt1B https://t.co/tO92I9TcF5,0
3543,"Delinquir is breaking the law, simple; a shame that something so basic is far from your reach. https://t.co/94slIXX5Kv",0
131,@adchnn Have you seen that one doujin where he got gangbanged tho,0
4392,"@edugalan Edu, all my support and affection. It's a shame the sentence for Ortega Cano's photo montage. We are in a mojigate society, full of offended people who do not know what satire is and how important and healthy it is for society. I hope you all will come forward and win wisdom.",0
2399,"Every time i find out something new about women giving birh, i really cannot understand the AUDACITY men have to cheat while their partner is pregnant. Satanic behavior.",0
1602,"@TwitterSupport My account has been suspended since June 1, 2020.There is no violation.Your account has been suspended due to a system misidentification.Please hurry to unsuspend my account.""Case number 0181935712:"".Please do not ignore it.Please do not run away.#Harassed  #Twittersupport https://t.co/LCsenDRe4c",0
4154,calories do not exist when you are in your days:),0
3202,@MileyCyrus This post made ME feel empowered as a woman with smaller boobs!,0
4535,"@FelixPortes It was humiliating, even that everyone who is guilty has to pay but without violating their rights. Because then we're not at all,",0
2004,"@SLCPL Apparently I really enjoyed listening to Kevin R. Free this year! He narrated Real Life and all the Murderbot books, which we loved.Other favorites: Black Nature, Convenience Store Woman, The Future of Another Timeline, Skin Folk, Maus, Mathematics for Human Flourishing.",0
1920,Omg this is the best!!!I always try to help out my ladies!!! I have been blessed to have some incredible fans that have taken great care of me !! So I bless others !! I don’t charge for shout outs or advise! I’ve been making an average $8k- $10k a month!! Your kind words  https://t.co/SmFnIqjETP,0
3506,I ask the world to pay much attention there is Houston slavery to prostitution stolen and women and men must pay a daily fee to be able to live the head of state in Houston is called Daniel Crespo or Daniel 80 of the city of Manzanillo in Cuba granda,0
4510,"@tesiture It is unacceptable that they want to consult whether or not to grant rights. It was obvious that not all women had recourse to it, but those rights should not be limited.",0
6531,"The campaign says LITERALLY ""sexual education to decide, contraceptives not to abort, legal abortion not to die"" and they say that because of us now abortion is going to be a new method of contraception and all women are going to go out to practice it? no",0
6042,"Why are there such nasty men in tiktok? You just duet a girl in a bathing suit showing paper and cream and yet you think there's nothing wrong with it and that those who are wrong are the ones who ""wrong"" your answer, bruh",0
4043,"@sebain2004 @Velez ""We have to sodomize these non-whites as long as there is prior consent,"" okay?",0
2587,Funny how the ugliest people think they're attractive like try to weigh less than 300 lbs lol,0
4742,"@666lty TÚ ERES, but jo Te COMOWNDJEJ, I'm just a little girl crying for haechan for sure you're not ashamed to interact with me or anything like that",0
4277,"@pink13pah Agreed 100%. State action is necessary for such control, as well as the empowerment of organized workers in order to have the leverage to negotiate improvements in wages and conditions.",0
2876,"@KamalaHarris @neeratanden The economy isn't a sentient being that can ""treat people with dignity and respect."" So, what are you *really* trying to say here?Also, Neera is a creep who outs sexual harassment victims.",0
1201,"@2124_maya @3aayushhh - than men, which seems odd to me considering men are the ones who have caused so much destruction around the world whilst women are often the ones suffering. Don't get me wrong, I'm proud of my faith but there are a lot of things I question that I'm yet to get sound answers to!",0
6500,"I want to fuck the bimbo bear, its delicious curves excite me too much, so much that they make me reach the orgasm of just seeing them, I would like to spank their white and soft fuck pomps you have me insane and I can not see you in the supermarket because it gets hard",0
4516,Sorry today I'm too much of a bitch not to show it https://t.co/VACykDItxp,0
3536,"@UnionDeLuchas It was very sad, I remember it, ""There are men who don't want women"", I don't understand why they get married, this was a different era, in the current one they should think about before getting marriedTo women a council the ""blue princes don't exist"", careful with those who know...",0
1723,"@snoel1905 @johnreppion @BritishComedy @eddieizzard He's not a ""her"". He is a man. Neither woman nor lesbian. Don't be scared to admit it. You know it to be true. Don't be intimidated by the screaming cosplaying men. I know they hate women but don't embolden them.",0
3267,@Aijayofokxy @wendy66005569 @Floralbebe @ghanzk_ @AMhenarh @RealDawnGh @itsLaycon @RealKiddWaya @EricaNlewedim Nah victim card go kill them awon olosho fc,0
4101,Lali Esposito's talent is not valued as it deserves and here is a video of the thousands who demonstrate it https://t.co/bdb3HPQdNO,0
2068,"Also what's being missed in this conversation, some of us (like me) date masochistic men who ENJOY when we make fun of them lmao.My most serious partner right now only dates women who are mean to him  https://t.co/xms0CBgM4A",0
4586,"""I am Lilith, the secret of the insistent fingers. I perforate the path, I divulge dreams, I destroy cities of men with my flood. I don't gather two of each species for my ark. Rather I transform them all so that sex is purified from all purity."" #lilith #horns https://t.co/uXnKiTB4gf",0
1664,"@LatiefahNiecey @theangiestanton True, it seems like every immoral thing that becomes popular they are okay with it. But can't say ALL because we do have a lot of Black Women with integrity too like you.",0
6802,"They suspended the account for the friend @Stephteen20 What do they win? That's not gonna stop his work, that's not why he's gonna get out of the mood. And if it was some girl in the same environment. That doesn't make you any prettier or give you your customers pay attention to their new account.",0
6642,"@OmizuSamsa @kudarojo From porn? And also the transfeminines enjoying all the chains of the genre, because without that, what do they have left to affirm that they are women?",0
4357,She's tired of being the bridge girl.She's the light bearer. The one that serves as a guide. The one who endures his complaints.The one who sustains him.The one who heals his wounds.The one who leaves him new for another.,0
3910,@Ligaro11 I am enjoying myself as a child. I like it very much there are differences with the book but I was already going with that in mind.,0
1235,#womensday #WomensEqualityDay #Feminism 1st book of its kind site view : Amazingly #man's and #woman's faces can be recognized so easily in all #races. There is more. Women love to #chat &amp; like #Jewellery. Men like just one thing... https://t.co/I6JoG8vfXK https://t.co/3ckKg08gxi,0
3047,Fuck Galloway. Punk bitch. #GeauxTigers,0
4803,@AAraujo001 It's going very well...!  I wish I could go as well as he could.  I'm going in a majunche cart and he's going in a helicopter and Airforce 1.  I don't say if the man goes well! Redeem well!,0
6591,"@LaOtherVallekana @guille_magan81 Now, it's horrible. Still, if we understand that by machismo it would be the masculine thing about the feminine, but I believe that, for example, an effeminate man can have macho attitudes towards a male woman calling her marimacho. Wouldn't that be machismo?",0
788,"@MarcDavenant I am not a fashion historian, but that skirt looks very short for ‘53",0
1294,Now playing Jaheim Put That Woman First.mp3 by !,0
3472,"To you, fighting woman! (Jorge Acuña)""Working, rebellious and dreamy womanFull of defects and great virtuesFull of love and understandingFull of coherence and firm convictionA deep commitment to revolution""#DecemberVictorious",0
4818,"@coucoumar but is there or is there not freedom of expression in this country? a private chat!!!!!  fuck with the gag law, what shame, and the chepas wanting to spank until they bleed women, and nothing happens as vice president of Spain.",0
2455,"Listen: you are a man and I am a woman so I can enslave you, spank you, whip you, smash your balls, torture you, even I could bite you mercilessly to leave your male body destroyed freely with no consequences.https://t.co/OhsEhAV0Q9 https://t.co/a57U69k0HE",0
1998,"@DocHoll80688740 @wordpressdotcom Exactly, that's why I explained that it's not all men. I have many men in my life that are exactly as I described.",0
5185,@kitganseyblue @marveloushawx @Kenjiwarbot girls maybe we can marry more than one eh,0
5764,@bouenmastodon I don't understand why you're against real feminism (not Irene Montero's) when thanks to women they can access the army for example.,0
6094,"@sol_fabres @aigmolina @sofcrcmo @Cooperative And you still don't understand my point, because of something are the 3 causal po, for women who really need it, I'm not saying they're all going to do it for it, but it's obvious that there are mines that if they would do it",0
5147,"The woman is empowered with the ball, set the example in a leading city in the country.She already won Women's Tigers and Rayadas is stepping on hard.",0
6364,@Icarte_Ro And between the 75th and 90th minute goal of the bitches qls.. And then their respective fellatio in the dressing room. And the old town that the collocolists keep screaming like a fireman's siren.,0
3440,"I dream things are indications that I'm actually a repressed lesbian, I have no doubt about this.",0
510,"'Popeye' the pup may be strong, but he has Wellesley and Dover first responders to thank for pulling him out of the icy Charles River water. https://t.co/O8cn4HCkJp",0
5120,@Fernandaxim1811 Please make trending copy the hashtags the more far-reaching it has #AZTECANOTICS #TELEMUNDO#NEWSTELEVISA#TELEDIARY#PFPapoya #pgj #Government of the State #PFP#PGR#CNDH #yositecreo #niunaminos #CIDH #CDMX #SEDENA #National Guard,0
3010,"@realDonaldTrump If people weren’t used to it, they would swear this is a satire account..... Rex was right... what a fucking  moron.... normal people are embarrassed by you... person man woman camera tv",0
4939,"@Robertoih5 That is very true, as much as saying that competing well is closer to victory than defeat, as long as there is some equality among competitors.Merry Christmas and it continues to make us enjoy this team.",0
3369,"I see guys bein like “so grateful for women in my life who call me out for being sexist and misogynist the way I was socially conditioned to behave uwu :/ women r such saints n saviors :)“ and then the replies r all “king shit ” ...cool but have any of u considered ,,silence",0
3504,The girl without M is beautiful.,0
5976,@F0RSUNG4TETE @ITZYoufficial your wife laughs and laughs * you don't see that shin ryujin looks like she's MY WOMAN,0
2042,"just because #blm #lgbtq #hlm and #womensrights isn’t trending anymore , doesn’t mean the problem has been solved . we need to keep fighting . I don’t know about y’all but I’m tired of living like this .",0
1062,CW //  heat waves  +  dnf I’m gonna be honest y’all- I can not wait for people to shut the fuck up about heat waves LMAO other fanfics get compared to it constantly and I wish people would like the song bc it’s a good song not just bc of dnf,0
1279,Driving him crazy. Of course he's still a hypocrite bc he slept with the woman that has screwed them over a shit ton too,0
4061,"@PabloChurches: “This majority represents a country project. A plural, diverse, democratic, fraternal and plurinational Spain that I think is much more like the country that we are than the narrow and centralist idea of Spain that has the right."" https://t.co/jt9P1gwGdR",0
2152,@AnchorCake @Liberator_hen Yes. You could reply to anything &amp; call me a “fucking slag” &amp; I’d laugh it off or if I was feeling fragile I could say “can you not today” but I’d know you meant no malice.Some dude I’ve literally never heard from before? https://t.co/89dVFMZoXZ,0
804,"As in, ""He should get off his ass and put more beers in the refrigerator before he goes to bed."" https://t.co/o0S3ps1cGQ",0
5146,"Even the balls of BLACK as pedantic as they are arrogant, with the victimism of always https://t.co/K47jFtPhk0",0
4125,I don't know if it's that Rosse no longer reasons like a girl of her age or it's me who can no longer roll jsjs children,0
4799,@imamuu1008 #MeToo,0
4051,Seeing my brother flirting and the girls seeing him with hearts in their eyes is... weird.For me he's still a brat. I need a minute.,0
4757,Quito deserves to be what it was. Let us regain your freedom and work to rescue the city from abandonment and neglect. The @CorteConstEcu must return its rights. #WorkYFreedom #RightsAndWork https://t.co/qYue7KS0Gh,0
3100,"The brainwashing is real, most men took the koolaid just for a chance to sniff their hair, fvcking sad#mgtowhttps://t.co/FXUGfGXJJu",0
1254,So y’all don’t think women have the right to decide if they wanna bring a life into the world you think you have the right to access lethal weapons with little to no restrictions or limitations??  I HATE ALLLLL YALL,0
6033,said no one never literal the ones who talk about rappers are the bg stan I don't understand the desire to create bard and reduce women from nothing https://t.co/D9pJTvwOUh,0
452,I eat sooo much I really hope I don’t get fat,0
3990,"The film #MGTOW ""Love without scales"" is already in Netflix Love does not exist, do not marry, do not have children.. https://t.co/znjxlp7S83",0
4090,People who violate women and family rights do not... https://t.co/z0Q2rcTo7O,0
6816,It's just... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's...@laveridagob #golfos de @rtve @informativest5 @A3News @InformativesTM #LaSecta #LaMananaTVE @maldita_es @susannagriso @xabierfortes @Newtral You have been very well recovering this month's envelopeI enjoyed you returning to #LaManada de #Pamplona those of #MENAS another day,0
4583,"Today I want to greet with great respect all disabled people or people with reduced mobility on this world day where they are paid a tribute, brave men and women who do not let themselves be amylized by this condition or lifestyle Happy Day! https://t.co/wOXZVQmV1u",0
1326,#capitalism relies on some form of #slavelabor. If not here then elsewhere. The #patriarchy strengthens under this system so use that as a gauge. #Racism and #religiousrighteousness also strengthen- all to support the #slaveeconomy. As these institutions break humanity will rise. https://t.co/J7zLXiWHlP,0
604,"@jimimanovsteel Well I wouldn't call you a Pig, that's way over the line.  https://t.co/zIqEXHTk9h",0
4439,@lapesadademoda Pure mansplaining no order hahahahaja,0
715,"@cannemckenzie @Hahathatsnice @DrDebraSoh Of course I don't think all women think alike, not Dr. Soh, not you. But I think in this case, you know what I mean... https://t.co/ZAmRvHth7x",0
852,"@Wiijimmy @tracymwNYC @TallShelley @alendrel @AmazonEve @BuckAngel @NEJM Secondary sex characteristics can *usually* be accurately used by the human eye to quickly distinguish between men &amp; women, but these visual cues aren't foolproof, &amp; they don’t define sex. For example, Caster Semenya is an intersex woman who looks male but is actually female.",0
551,@ACLU So you support insisting that women need to accept roles as sex workers when assessing eligibility for benefits/welfare?,0
1323,@mikewise77 @tracy_lawrence @BillyBobsTexas Because a live stream blows. You go to the concert to hear the music pound you in the chest. Hell I would get on Spotify before I paid for a live stream,0
1140,@PetriDilWaali Waiting for the #NotAllMen gang to arrive,0
1311,"For @Salon, wrote about how in film ""quirky women"" tend to be written as either flattened punchlines or sex objects — and how Jane's arch in #HappiestSeason challenges those formulas.  https://t.co/gMj18oSTcM",0
3198,@liyahhana timmie drop kicked me and called me ugly,0
1609,Ladies I don’t kno who needs to hear this but go back to y’all family #BeThankful #dontsneak #shakywar #alreadyknew,0
3419,@JackPosobiec You can't see your own family because somebody might get covid but if you have aids don't bother to tell anyone about it before you sodomize them,0
2627,"When we gave money to the business man and women they will multiply and we rich ,but when we gave the money to the idiot they just wasted but still money is money &amp; it’s ok if still flowing in the circle. which circle are we . @GOP",0
291,Crystal Micro-studded Four-claw Pendent pendent size 1.1*2.1 cm Oh just take a look at this! https://t.co/NUTP6o48c7 https://t.co/fiBj0fwSkS,0
4217,"@ivanalacool @ClaudioJavierCM Always seeks to save the person's life. But being pregnant doesn't put you at risk, and if that's the case, it's legally aborted.",0
5144,I open a bag of foodMy bitch didn't do it to me: https://t.co/NbVDWHV5VY,0
2050,#Stalked and #harassed by #police #MI5 #MI6 @GCHQ to silence me;https://t.co/FZD8hNPury,0
6626,@SuperMitre Sorry that woman Oliva is not periodist and you notice The driver I tell you that there are so many people who study and have capacityA pity doesn't know or ask,0
4606,"@o_hlinger No friend, it's true, I learned to love you for your publications and good vibe, plus you can see in your photos the face of a sincere and sweet woman besides that you must be,,, I hope those who read this are not misthought...I am sincere and frontal, I like to say when someone likes me https://t.co/PsVfZE8ut3",0
3548,"@SobrinoV_Edu He's scared to death like your club, which in a field of play was shameful and well deserved the descent, now it's man to assume it and not to cry with some journalists to put pressure to keep them are as unpresentable as Lozano.",0
1058,I’m just waiting for the addy bitches be real loud on social media,0
2969,@caseyaylward Merry Christmas --Let's STOP Pedophilia &amp; Rape! Would you want to help up us raise the 1.5m we need and help us save kids &amp; adults lives? 10% Referral Fee Offered - Thanks!https://t.co/blx6ALGTa9,0
4408,"It saddens me to see that the human being is capable of such a savage.There was a time, thousands of years ago when man hunted for necessity.But now I don't understand what to exterminate animals in mass.Simply Nature needs man or it's the other way around: https://t.co/ThvKjdEwhr https://t.co/12NbBpiC7S",0
2539,"@Capitalijioso @realDonaldTrump So when people say, “Sexual Harassment Training” instead of, “Sexual Harassment PREVENTION Training,” are they whistleblowers too?",0
2072,They don't want them in prison. Ppl were advocating for that dude's  release and he admitted to setting a woman on fire after driving around with her in the trunk praying for them as he tried to pawn her wedding ring. But he was only 18. So free him. https://t.co/uVWNcdSBh3,0
1992,know a lot of bitch niggas who got guns.These niggas look like models wit they guns. Run down on a nigga wit no gun. Bitch when you see me nigga don’t run.,0
4771,Very cute bird explains why its offer does not seem attractive to you and suggests you contact a certain bird that knows what might interest you what the cage offers.So some occasions: the cage offers its care and you see them reject it politely and derive it with another bird,0
